,forcing function,theta
473,-1.551388453354735,-0.2311924522376668
474,-1.306159859916596,-0.5229697810788634
475,-0.7558459001154842,-0.18301905504243293
476,-0.5626599658646169,0.5367429183420422
477,-1.1236607712158648,0.833181736748803
478,-1.993997335422412,0.3062514235305812
479,-2.31074375603441,-0.5079221426502196
480,-1.7741798874745698,-0.7131729161106029
481,-1.0237318215454283,-0.09380623926126849
482,-0.9234419107244844,0.612552546841001
483,-1.5631159076098846,0.5494457761980144
484,-2.1354193920940916,-0.28575512476169784
485,-1.831879730987623,-1.0530370999211585
486,-0.7253795026508266,-1.0143948462931642
487,0.3384380337591159,-0.28926921227698404
488,0.6407102528807748,0.4056510462246174
489,0.21459406876865178,0.6125527314806468
490,-0.4273561934472075,0.5145232947903974
491,-0.965357190534333,0.4684038692869244
492,-1.4539817179869765,0.41497850988657436
493,-1.885677088599261,-0.004633731596489329
494,-1.877052868182147,-0.791482098270801
495,-1.0443865403598211,-1.3327003902550636
496,0.3534275994406761,-1.0135554550416
497,1.414208434590577,-0.012942349910724876
498,1.4249344266549033,0.7467880495081862
499,0.6399800188644704,0.5552053860740881
500,0.05723835389338977,-0.2953631363248041
501,0.3664550852927318,-0.8282020040698019
502,1.2330908307485957,-0.47017004853569494
503,1.7230295948735583,0.3425781828739409
504,1.3608044256766365,0.7237743497500868
505,0.6000803227058288,0.3708899172282896
506,0.2104504223219541,-0.14546346718820946
507,0.3623721279402204,-0.126550349821119
508,0.494182449108004,0.42013527627682135
509,0.05319011419432754,0.8521598200011226
510,-0.8393757310210058,0.7165717101410498
511,-1.5881562127300595,0.27269595541922587
512,-1.8705719697326386,0.0935308522664614
513,-1.9647848625997775,0.3064270311599549
514,-2.281773620479124,0.461539175764551
515,-2.7605759820800118,0.17538923900035583
516,-2.938738433506726,-0.31747333645082604
517,-2.6003739309123657,-0.4540537406105807
518,-2.11964670443752,-0.1183441614351145
519,-1.991466614337982,0.12621233295194076
520,-2.119664744446574,-0.2762402132880593
521,-1.8261214755175226,-1.0819754512140003
522,-0.6893258835663165,-1.3839272402129288
523,0.7614275631537889,-0.6190283289981681
524,1.408207618282907,0.7059026293062461
525,0.6661056041516409,1.4597810860417475
526,-0.8640424658531531,1.0442423308659234
527,-1.9559401657185926,-0.03084606568342815
528,-1.9197234728031167,-0.7652163652702662
529,-1.114479674327,-0.7190291876949226
530,-0.3592177872355633,-0.3062977165443129
531,-0.03771645411318822,-0.11557771940811466
532,0.08340250514581277,-0.18930340056306988
533,0.28149148223341924,-0.1298512813503846
534,0.4169206011750019,0.21604049398602065
535,0.1898294557054485,0.4671226155100873
536,-0.2997635992575219,0.21881705861508613
537,-0.5283292479779788,-0.3311255368813264
538,-0.18048773463139856,-0.52207136388214
539,0.3666339765114207,-0.03613418316904964
540,0.4037437199535465,0.6342821863102845
541,-0.2613419079934787,0.7065182505459967
542,-1.0007495577679228,0.04369082755990213
543,-1.0445050770822113,-0.633256656917702
544,-0.37921195431047583,-0.5619819012793473
545,0.21010515914942152,0.1638201508106122
546,0.038117549483043855,0.6937571915637816
547,-0.6885244746636177,0.4143328682815229
548,-1.1210745850029635,-0.33854024947271016
549,-0.7642822178696609,-0.6870563134143202
550,-0.043205634982595054,-0.23998452775309034
551,0.20821445597598237,0.47840818423034825
552,-0.2932346455900614,0.6714861267333315
553,-0.9958896755399453,0.17722020747463801
554,-1.1794990567170425,-0.42906670240106354
555,-0.7277822847671684,-0.5763573521057629
556,-0.12271274776119173,-0.3158538053504598
557,0.20832358282158367,-0.08812828798277057
558,0.30020291452902936,-0.04011289298228598
559,0.34161238779753583,0.15191338733366141
560,0.18183161206726728,0.7100838690363016
561,-0.5621966255499227,1.2317491280889807
562,-1.8510722323586464,1.0123872664124889
563,-2.907634344592743,-0.07544513444367641
564,-2.822806051889608,-1.2381102576019085
565,-1.5204984848807126,-1.4894198660184523
566,0.04239880379499167,-0.6956700956321599
567,0.770883162797574,0.26874849483900193
568,0.487883467700183,0.4671006286542601
569,-0.002282668646553132,-0.11895421031772989
570,0.12230159219664388,-0.6717290302481539
571,0.8255528789624208,-0.5283778818613333
572,1.3772672695456394,0.1074442054114818
573,1.2619873661416419,0.5185003347079502
574,0.7164425630999466,0.3742584374713149
575,0.32305211668898726,0.05645894951094733
576,0.2632770524980762,0.07331860949559953
577,0.18596456520516785,0.37308748111851414
578,-0.20513859294741976,0.44417695687543357
579,-0.6699109258640012,0.0412319576182622
580,-0.7117529696349802,-0.43760057213884723
581,-0.25203424333610447,-0.4397164757348601
582,0.20898101268785518,0.006151764948177735
583,0.20212036147963475,0.27892078986967844
584,-0.09039516289960084,-0.05744616581372342
585,-0.030051509687823996,-0.6565188689305406
586,0.6575750154597535,-0.7683911688636844
587,1.460989160766736,-0.1833025733938163
588,1.6500383511651264,0.4231919371837803
589,1.2035330904336692,0.229817055452628
590,0.9604406486458444,-0.738609839485395
591,1.7320593390457497,-1.5512797075667517
592,3.353236778635805,-1.353950754997263
593,4.764510991403236,-0.2805533564370336
594,5.0488030256464285,0.7287425839910154
595,4.27549973756595,0.9431746632451999
596,3.2791702303597865,0.5039840828770704
597,2.7447938041251874,0.053599318388750816
598,2.683170123016933,-0.08839417281055646
599,2.7703782204795075,-0.16252352042981116
600,2.935046913822737,-0.42461291701869175
601,3.3738701836748626,-0.6453516980266462
602,4.0429935858222095,-0.3771739528222751
603,4.429918553452841,0.35333144205253075
604,4.051017812825218,0.8943003423189333
605,3.106322914791967,0.6702820813202699
606,2.398129755864927,-0.07869448372921678
607,2.4757495352205403,-0.4808265640362124
608,2.9743634566491597,-0.010835507355897235
609,2.9797626610402186,0.871334417315367
610,2.0612622840490706,1.2087504074883784
611,0.79122611669926,0.6225260754111877
612,0.13767759523584422,-0.27712883895086304
613,0.42763682930612246,-0.6141390111835318
614,1.0699639264705607,-0.23490402443638717
615,1.3138369119834505,0.19492568078166092
616,1.1070652915669443,0.049091884650640974
617,1.0534376630903588,-0.5127329184966328
618,1.5883114519336021,-0.7892356598543359
619,2.411694375971635,-0.4172231289948823
620,2.8438250910666216,0.21337134675685251
621,2.6146755109733673,0.47915141599982475
622,2.107635107219109,0.2735601653828637
623,1.816922688102474,0.04123461552390655
624,1.7701041935024187,0.107997609876127
625,1.6534590406347058,0.22910069493127652
626,1.4102169850034931,-0.026326147538816538
627,1.4349676932021331,-0.5619617525219902
628,2.0206353457511006,-0.7062014828220404
629,2.7561926606060454,-0.005893291654557568
630,2.756852267666534,1.0812826268442308
631,1.6189208029840385,1.523448598874579
632,0.0201886778234594,0.8011878764554888
633,-0.8189286975236558,-0.48424387239630495
634,-0.31014650271846944,-1.2127232874381846
635,0.9605481952065342,-0.8987210296292183
636,1.8998497080613583,-0.10712291096003286
637,2.0082388886643723,0.28077765696596213
638,1.710166446695021,0.03933992089431318
639,1.665545761555592,-0.3008485024396564
640,1.9772906537007386,-0.22465911080831044
641,2.2086195780579945,0.14678025497699568
642,2.0504806721994466,0.32263696241421125
643,1.7084848651900402,0.16371892876601377
644,1.5336065050662948,0.07245483436248927
645,1.4546579829482302,0.40158239799810796
646,1.0311749627855158,0.8832663712836073
647,0.10407553101807865,0.8813321917731732
648,-0.8191440527404926,0.20340475685449283
649,-1.0305297728285934,-0.5608586939534942
650,-0.44108634885937936,-0.6688145718394728
651,0.2602394271973221,-0.10156114912371526
652,0.36608304423551585,0.3941403045322701
653,-0.04742878718873447,0.1949617309487214
654,-0.2515156312289618,-0.4335447230591869
655,0.20303496541718824,-0.6369162561046252
656,0.8696656740613786,-0.005079465999898851
657,0.8732460226632952,0.8907103957883284
658,-0.06133361244493028,1.1095403616971655
659,-1.2232227818968378,0.39081024114130014
660,-1.6300684556445648,-0.5748547039681082
661,-1.0247680564407746,-0.9297047257440232
662,-0.04904695936148651,-0.5341060051865405
663,0.5104156439452363,0.045432816259848886
664,0.4618134248232404,0.3094033835189764
665,0.136854362789461,0.3422046445988326
666,-0.22180725260170014,0.4842557321502435
667,-0.7285203961223541,0.7019781955902165
668,-1.462238929400382,0.5674114197241596
669,-2.0535594278816287,-0.09117890620505868
670,-1.9539614445894804,-0.7570488500197905
671,-1.1572029368689796,-0.690276895651659
672,-0.43196762516643,0.18038738806145355
673,-0.6200218107440718,1.0441107126508768
674,-1.7122697093237444,1.0344495264357707
675,-2.792215036977274,0.19305270174809766
